file,func,tool,gt_binary,pred_binary,message,is_correct
async.c,redisAsyncFormattedCommand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncFree,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncHandleRead,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncHandleTimeout,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncHandleWrite,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncRead,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallback,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallbackNC,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetDisconnectCallback,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncSetTimeout,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncWrite,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisIsSubscribeReply,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisProcessCallbacks,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,redisvAsyncCommand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictClear,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
dict.c,_dictExpandIfNeeded,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
dict.c,_dictInit,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictKeyIndex,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictReset,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictAdd,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictDelete,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictExpand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictInitIterator,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictRelease,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictReplace,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ae.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ae.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ae.c,getCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ae.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ivykis.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ivykis.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ivykis.c,getCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ivykis.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libev.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libev.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libev.c,getCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libev.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent-ssl.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent-ssl.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent-ssl.c,getCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent-ssl.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent.c,getCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libhv.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libhv.c,debugCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libhv.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libhv.c,getCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libhv.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libsdevent.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libsdevent.c,debugCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libsdevent.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libsdevent.c,getCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libsdevent.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libuv.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libuv.c,debugCallback,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example-libuv.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libuv.c,getCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libuv.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-macosx.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-macosx.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-macosx.c,getCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-macosx.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-poll.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-poll.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-poll.c,getCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-poll.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-push.c,assertReplyAndFree,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-push.c,enableClientTracking,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example-push.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-push.c,privdata_dtor,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example-push.c,pushReplyHandler,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-qt.cpp,getCallback,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-qt.cpp,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\example-redismoduleapi.c,RedisModule_OnLoad,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-redismoduleapi.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-redismoduleapi.c,debugCallback,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example-redismoduleapi.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-redismoduleapi.c,getCallback,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example-ssl.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example.c,example_argv_command,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
hiredis.c,__redisAppendCommand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,__redisSetError,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
hiredis.c,bulklen,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,freeReplyObject,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
hiredis.c,redisAppendCommand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisAppendCommandArgv,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisAppendFormattedCommand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisBufferRead,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
hiredis.c,redisBufferWrite,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisEnableKeepAlive,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisEnableKeepAliveWithInterval,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisFormatCommand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisFree,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
hiredis.c,redisFreeCommand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisFreeSdsCommand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisGetReply,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisGetReplyFromReader,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisHandledPushReply,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
hiredis.c,redisNextInBandReplyFromReader,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisPushAutoFree,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisReconnect,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
hiredis.c,redisSetTcpUserTimeout,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisSetTimeout,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisvAppendCommand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisvFormatCommand,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,__redisSetError,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,__redisSetErrorFromErrno,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisCheckConnectDone,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisCheckSocketError,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisContextConnectUnix,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisContextSetTcpUserTimeout,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisContextSetTimeout,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisContextTimeoutMsec,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisContextUpdateCommandTimeout,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisContextUpdateConnectTimeout,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisContextWaitReady,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisCreateSocket,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisKeepAlive,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisNetClose,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisNetRead,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
net.c,redisNetWrite,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisPollMillis,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisSetBlocking,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisSetReuseAddr,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisSetTcpNoDelay,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,__redisReaderSetError,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
read.c,__redisReaderSetErrorOOM,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,__redisReaderSetErrorProtocolByte,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
read.c,chrtos,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
read.c,moveToNextTask,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,processAggregateItem,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,processBulkItem,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,processItem,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,processLineItem,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
read.c,redisReaderFeed,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,redisReaderFree,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,redisReaderGetReply,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,redisReaderGrow,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,string2ll,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,hex_digit_to_int,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsAllocSize,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsIncrLen,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsTest,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
sds.c,sds_free,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsclear,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdscmp,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsfree,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsfreesplitres,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsll2str,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsrange,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdstolower,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdstoupper,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsull2str,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsupdatelen,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
sockcompat.c,_initWinsock,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,_updateErrno,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,_wsaErrorToErrno,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_bind,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_close,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_connect,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_freeaddrinfo,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_getaddrinfo,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_getsockopt,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_ioctl,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_poll,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_recv,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_redisKeepAlive,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_send,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_setsockopt,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,__redisSetError,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,initOpensslLocks,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,maybeCheckWant,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,opensslDoLock,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,redisFreeSSLContext,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisInitOpenSSL,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisInitiateSSL,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisInitiateSSLWithContext,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLAsyncRead,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLAsyncWrite,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,redisSSLConnect,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
ssl.c,redisSSLContextSetVerifyName,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLFree,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLRead,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,redisSSLWrite,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,sslLockAcquire,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,sslLockInit,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,sslLockRelease,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,array_cb,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,asCleanup,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,as_printerr,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,async_disconnect,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,commandCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,connectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,detect_debug_sleep,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,disconnect,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,disconnectCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,do_reconnect,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,do_ssl_handshake,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,free_privdata,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,get_redis_version,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,integer_cb,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,main,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,millisleep,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,monitor_cb,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,null_cb,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,publish_msg,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,push_handler,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,push_handler_async,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,send_client_tracking,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,send_hello,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,subscribe_cb,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,subscribe_channel_a_cb,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,subscribe_channel_b_cb,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,subscribe_with_timeout_cb,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_allocator_injection,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_append_formatted_commands,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_async_polling,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_blocking_connection,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_blocking_connection_errors,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_blocking_connection_timeouts,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_blocking_io_errors,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_command_timeout_during_pubsub,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_format_commands,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_free_null,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_invalid_timeout_errors,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_monitor,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_privdata_hooks,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_pubsub_handling,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_pubsub_handling_resp3,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_pubsub_multiple_channels,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_reply_reader,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_resp3_push_handler,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_resp3_push_options,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_ssl_verify_name,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_tcp_options,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_throughput,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,test_unix_keepalive,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,timeout_cb,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,unexpected_cb,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,unexpected_push_cb,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
alloc.c,hi_free,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
alloc.c,hiredisResetAllocators,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisAsyncCommand,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisAsyncCopyError,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisAsyncDisconnect,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisAsyncFree,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisAsyncHandleConnect,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisAsyncHandleConnectFailure,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisGetSubscribeCallback,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,__redisPushCallback,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,__redisRunCallback,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisRunConnectCallback,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisRunDisconnectCallback,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisRunPushCallback,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisSetError,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisShiftCallback,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,callbackKeyCompare,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,callbackKeyDestructor,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,callbackValDestructor,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncCommand,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncCommandArgv,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncDisconnect,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncFormattedCommand,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncFree,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncHandleRead,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncHandleTimeout,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncHandleWrite,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncRead,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallback,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallbackNC,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetDisconnectCallback,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncSetTimeout,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncWrite,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisIsSubscribeReply,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisProcessCallbacks,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,redisvAsyncCommand,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictClear,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
dict.c,_dictExpandIfNeeded,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
dict.c,_dictInit,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictKeyIndex,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictReset,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictAdd,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
