file,func,tool,gt_binary,pred_binary,message,is_correct
tests\unity\test\tests\testunity.c,testNotEqualIntArrays2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualIntArrays3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualIntArraysLengthZero,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualIntArraysNullActual,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualIntArraysNullExpected,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualIntEachEqual1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualIntEachEqual2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualIntEachEqual3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualIntEachEqualNullActual,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\test\tests\testunity.c,testNotEqualInts,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemory1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemory2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemory3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemory4,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemoryArrays1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemoryArrays2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemoryArrays3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemoryArraysActualNull,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\test\tests\testunity.c,testNotEqualMemoryArraysExpectedNull,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\test\tests\testunity.c,testNotEqualMemoryEachEqual1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemoryEachEqual2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemoryEachEqual3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemoryEachEqualActualNull,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualMemoryEachEqualExpectedNull,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\test\tests\testunity.c,testNotEqualMemoryLengthZero,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualPointers,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualPtrArrays1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualPtrArrays2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualPtrArrays3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualPtrArraysNullActual,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\test\tests\testunity.c,testNotEqualPtrArraysNullExpected,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\test\tests\testunity.c,testNotEqualPtrEachEqual1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualPtrEachEqual2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualPtrEachEqual3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualPtrEachEqualNullActual,cppcheck,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\test\tests\testunity.c,testNotEqualPtrEachEqualNullExpected,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualString1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualString2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualString3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualString4,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualString5,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringArray1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringArray2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringArray3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringArray4,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringArray5,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringArray6,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringArrayLengthZero,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringEachEqual1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringEachEqual2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringEachEqual3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringEachEqual4,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringEachEqual5,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringLen1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringLen2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringLen3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringLen4,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringLen_ActualStringIsNull,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualStringLen_ExpectedStringIsNull,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualString_ActualStringIsNull,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualString_ExpectedStringIsNull,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT16Arrays1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT16Arrays2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT16Arrays3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT16EachEqual1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT16EachEqual2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT16EachEqual3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT32Arrays1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT32Arrays2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT32Arrays3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT32EachEqual1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT32EachEqual2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT32EachEqual3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT8Arrays1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT8Arrays2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT8Arrays3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT8EachEqual1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT8EachEqual2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUINT8EachEqual3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUInt16s,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUInt32s,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUInt8s,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUIntArrays1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUIntArrays2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUIntArrays3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUIntEachEqual1,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUIntEachEqual2,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUIntEachEqual3,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUInts,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUint64Arrays,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotEqualUint64s,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotFalse,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotGreaterThan,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotLessThan,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotNotEqual,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotNullShouldFailIfNULL,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotTrue,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotUnless,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testNotVanilla,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testPassShouldEndImmediatelyWithPass,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testPreviousPass,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testPrintNumbers32,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testPrintNumbersInt64,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testPrintNumbersUInt64,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testPrintNumbersUnsigned32,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testProtection,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testThatDetailsCanBeHandleOneDetail,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testThatDetailsCanBeHandleSingleDetailClearingTwoDetails,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testThatDetailsCanBeHandleTwoDetails,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testThatDetailsCanHandleTestFail,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testTrue,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT16sNotWithinDelta,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT16sNotWithinDeltaAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT16sWithinDelta,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT16sWithinDeltaAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT16sWithinDeltaWhenThereAreDifferenceOutsideOf16Bits,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT16sWithinDeltaWhenThereAreDifferenceOutsideOf16BitsAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT32sNotWithinDelta,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT32sNotWithinDeltaAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT32sNotWithinDeltaEvenThoughASignedIntWouldPass,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT32sNotWithinDeltaEvenThoughASignedIntWouldPassAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT32sWithinDelta,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT32sWithinDeltaAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT64sNotWithinDelta,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT64sNotWithinDeltaEvenThoughASignedIntWouldPass,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT64sWithinDelta,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT8sNotWithinDelta,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT8sNotWithinDeltaAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT8sWithinDelta,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT8sWithinDeltaAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT8sWithinDeltaWhenThereAreDifferenceOutsideOf8Bits,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUINT8sWithinDeltaWhenThereAreDifferenceOutsideOf8BitsAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUIntsNotWithinDelta,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUIntsNotWithinDeltaAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUIntsNotWithinDeltaEvenThoughASignedIntWouldPassBigFirst,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUIntsNotWithinDeltaEvenThoughASignedIntWouldPassBigFirstAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUIntsNotWithinDeltaEvenThoughASignedIntWouldPassSmallFirst,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUIntsNotWithinDeltaEvenThoughASignedIntWouldPassSmallFirstAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUIntsWithinDelta,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUIntsWithinDeltaAndCustomMessage,cppcheck,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\tests\testunity.c,testUnitySizeInitializationReminder,cppcheck,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
cJSON.c,case_insensitive_strcmp,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
cJSON.c,cast_away_const,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
cJSON.c,minify_string,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
cJSON.c,parse_hex4,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
cJSON.c,skip_multiline_comment,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
cJSON.c,skip_oneline_comment,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
cJSON.c,suffix_object,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
cJSON.c,update_offset,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
cJSON_Utils.c,apply_patch,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
cJSON_Utils.c,compare_strings,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
cJSON_Utils.c,compose_patch,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
cJSON_Utils.c,create_patches,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
cJSON_Utils.c,decode_pointer_inplace,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
cJSON_Utils.c,encode_string_as_pointer,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
cJSON_Utils.c,overwrite_item,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
cJSON_Utils.c,pointer_encoded_length,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
cJSON_Utils.c,sort_object,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
fuzzing\afl.c,main,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
fuzzing\cjson_read_fuzzer.c,LLVMFuzzerTestOneInput,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
fuzzing\fuzz_main.c,LLVMFuzzerTestOneInput,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
fuzzing\fuzz_main.c,main,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,create_objects,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,print_preallocated,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cJSON_add_array_should_add_array,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cJSON_add_object_should_add_object,sast_any,VULNERABLE,VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_array_should_fail_on_allocation_failure,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_array_should_fail_with_null_pointers,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_bool_should_add_bool,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_bool_should_fail_on_allocation_failure,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_bool_should_fail_with_null_pointers,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_false_should_add_false,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_false_should_fail_on_allocation_failure,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_false_should_fail_with_null_pointers,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_null_should_add_null,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_null_should_fail_on_allocation_failure,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_null_should_fail_with_null_pointers,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_number_should_add_number,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_number_should_fail_on_allocation_failure,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_number_should_fail_with_null_pointers,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_object_should_fail_on_allocation_failure,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_object_should_fail_with_null_pointers,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_raw_should_add_raw,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_raw_should_fail_on_allocation_failure,sast_any,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_raw_should_fail_with_null_pointers,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_string_should_add_string,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_string_should_fail_on_allocation_failure,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_string_should_fail_with_null_pointers,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_true_should_add_true,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_add_true_should_fail_on_allocation_failure,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_add_true_should_fail_with_null_pointers,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\cjson_add.c,cjson_create_double_array_should_fail_on_allocation_failure,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_create_float_array_should_fail_on_allocation_failure,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_create_int_array_should_fail_on_allocation_failure,sast_any,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\cjson_add.c,cjson_create_string_array_should_fail_on_allocation_failure,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\compare_tests.c,cjson_compare_should_compare_arrays,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\compare_tests.c,cjson_compare_should_compare_booleans,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\compare_tests.c,cjson_compare_should_compare_invalid_as_not_equal,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\compare_tests.c,cjson_compare_should_compare_null,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\compare_tests.c,cjson_compare_should_compare_null_pointer_as_not_equal,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\compare_tests.c,cjson_compare_should_compare_numbers,sast_any,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
